q_id	q0	doc_id	score	rank	model
15	0	s_243_678_0	0.3790909945964813	643	all-MiniLM-L6-v2
15	0	s_2532_1099_0	0.3790876865386963	644	all-MiniLM-L6-v2
15	0	s_1748_311_0	0.3790876865386963	645	all-MiniLM-L6-v2
15	0	s_18_1065_0	0.3790503144264221	646	all-MiniLM-L6-v2
15	0	s_1807_733_1	0.3789708614349365	647	all-MiniLM-L6-v2
15	0	s_2100_1_10	0.3789156377315521	648	all-MiniLM-L6-v2
15	0	s_548_174_12	0.37858977913856506	649	all-MiniLM-L6-v2
15	0	s_1900_1126_10	0.37853842973709106	650	all-MiniLM-L6-v2
15	0	s_2993_371_1	0.37853094935417175	651	all-MiniLM-L6-v2
15	0	s_2415_615_3	0.37844857573509216	652	all-MiniLM-L6-v2
15	0	s_449_104_0	0.3783872723579407	653	all-MiniLM-L6-v2
15	0	s_1404_728_8	0.3783745765686035	654	all-MiniLM-L6-v2
15	0	s_1738_300_0	0.3783470392227173	655	all-MiniLM-L6-v2
15	0	s_1265_349_1	0.37831082940101624	656	all-MiniLM-L6-v2
15	0	s_949_1529_0	0.3782728612422943	657	all-MiniLM-L6-v2
15	0	s_900_182_6	0.378212034702301	658	all-MiniLM-L6-v2
15	0	s_900_1021_4	0.37817785143852234	659	all-MiniLM-L6-v2
15	0	s_993_928_7	0.3778703808784485	660	all-MiniLM-L6-v2
15	0	s_2226_527_0	0.37780821323394775	661	all-MiniLM-L6-v2
15	0	s_1175_1278_23	0.3778034448623657	662	all-MiniLM-L6-v2
15	0	s_2074_3_0	0.37775444984436035	663	all-MiniLM-L6-v2
15	0	s_2025_1099_11	0.3777010440826416	664	all-MiniLM-L6-v2
15	0	s_2057_186_0	0.37767156958580017	665	all-MiniLM-L6-v2
15	0	s_1609_839_5	0.37766027450561523	666	all-MiniLM-L6-v2
15	0	s_614_315_0	0.37765219807624817	667	all-MiniLM-L6-v2
15	0	s_1231_670_5	0.37757208943367004	668	all-MiniLM-L6-v2
15	0	s_2455_156_1	0.37743377685546875	669	all-MiniLM-L6-v2
15	0	s_1155_17_13	0.37736159563064575	670	all-MiniLM-L6-v2
15	0	s_2815_1267_113	0.37735772132873535	671	all-MiniLM-L6-v2
15	0	s_597_145_1	0.3773421049118042	672	all-MiniLM-L6-v2
15	0	s_697_55_0	0.377313494682312	673	all-MiniLM-L6-v2
15	0	s_2479_28_5	0.3771129846572876	674	all-MiniLM-L6-v2
15	0	s_1265_437_2	0.37710246443748474	675	all-MiniLM-L6-v2
15	0	s_1280_699_7	0.37694060802459717	676	all-MiniLM-L6-v2
15	0	s_356_186_5	0.37693002820014954	677	all-MiniLM-L6-v2
15	0	s_220_357_8	0.37683767080307007	678	all-MiniLM-L6-v2
15	0	s_1404_1083_0	0.3767867088317871	679	all-MiniLM-L6-v2
15	0	s_1680_62_0	0.3767441511154175	680	all-MiniLM-L6-v2
15	0	s_2035_984_7	0.3766293227672577	681	all-MiniLM-L6-v2
15	0	s_839_671_1	0.37653449177742004	682	all-MiniLM-L6-v2
15	0	s_220_84_6	0.37651526927948	683	all-MiniLM-L6-v2
15	0	s_2005_1068_0	0.37631285190582275	684	all-MiniLM-L6-v2
15	0	s_2402_1140_0	0.3762541711330414	685	all-MiniLM-L6-v2
15	0	s_2338_150_2	0.37623050808906555	686	all-MiniLM-L6-v2
15	0	s_2861_18_2	0.3762165606021881	687	all-MiniLM-L6-v2
15	0	s_2035_910_3	0.37608906626701355	688	all-MiniLM-L6-v2
15	0	s_2494_215_0	0.3759472072124481	689	all-MiniLM-L6-v2
15	0	s_2000_825_0	0.37594184279441833	690	all-MiniLM-L6-v2
15	0	s_993_43_0	0.37593841552734375	691	all-MiniLM-L6-v2
15	0	s_776_186_0	0.3759300112724304	692	all-MiniLM-L6-v2
15	0	s_1206_91_0	0.37588030099868774	693	all-MiniLM-L6-v2
15	0	s_2678_282_0	0.37583044171333313	694	all-MiniLM-L6-v2
15	0	s_993_582_7	0.37578946352005005	695	all-MiniLM-L6-v2
15	0	s_1853_93_1	0.3756859302520752	696	all-MiniLM-L6-v2
15	0	s_2459_833_5	0.3756619989871979	697	all-MiniLM-L6-v2
15	0	s_1581_860_4	0.3755975067615509	698	all-MiniLM-L6-v2
15	0	s_993_350_1	0.3755760192871094	699	all-MiniLM-L6-v2
15	0	s_1920_188_7	0.3754768967628479	700	all-MiniLM-L6-v2
15	0	s_2687_24_2	0.3753749132156372	701	all-MiniLM-L6-v2
15	0	s_342_112_1	0.37536415457725525	702	all-MiniLM-L6-v2
15	0	s_1193_1454_10	0.3753531873226166	703	all-MiniLM-L6-v2
15	0	s_479_180_1	0.3753069043159485	704	all-MiniLM-L6-v2
15	0	s_86_536_2	0.3752594292163849	705	all-MiniLM-L6-v2
15	0	s_778_990_4	0.3748933672904968	706	all-MiniLM-L6-v2
15	0	s_627_184_0	0.374858558177948	707	all-MiniLM-L6-v2
15	0	s_2993_388_14	0.3748261332511902	708	all-MiniLM-L6-v2
15	0	s_3075_122_1	0.3747648298740387	709	all-MiniLM-L6-v2
15	0	s_485_57_0	0.37475383281707764	710	all-MiniLM-L6-v2
15	0	s_74_839_5	0.3747249245643616	711	all-MiniLM-L6-v2
15	0	s_1095_532_0	0.3745851516723633	712	all-MiniLM-L6-v2
15	0	s_186_101_0	0.3745819330215454	713	all-MiniLM-L6-v2
15	0	s_1514_727_346	0.3745759129524231	714	all-MiniLM-L6-v2
15	0	s_1397_568_1	0.37453728914260864	715	all-MiniLM-L6-v2
15	0	s_1625_567_2	0.3744202256202698	716	all-MiniLM-L6-v2
15	0	s_2679_40_0	0.37439990043640137	717	all-MiniLM-L6-v2
15	0	s_1919_101_0	0.3741261661052704	718	all-MiniLM-L6-v2
15	0	s_2512_238_0	0.37409883737564087	719	all-MiniLM-L6-v2
15	0	s_1499_1086_24	0.37406352162361145	720	all-MiniLM-L6-v2
15	0	s_1194_64_0	0.37402188777923584	721	all-MiniLM-L6-v2
15	0	s_2815_905_0	0.3739844560623169	722	all-MiniLM-L6-v2
15	0	s_930_338_1	0.3739806115627289	723	all-MiniLM-L6-v2
15	0	s_2622_198_0	0.37393227219581604	724	all-MiniLM-L6-v2
15	0	s_2776_850_8	0.373796284198761	725	all-MiniLM-L6-v2
15	0	s_113_674_2	0.3737853765487671	726	all-MiniLM-L6-v2
15	0	s_3009_334_0	0.3736942410469055	727	all-MiniLM-L6-v2
15	0	s_2402_896_1	0.3736039996147156	728	all-MiniLM-L6-v2
15	0	s_1933_175_35	0.3736015558242798	729	all-MiniLM-L6-v2
15	0	s_2171_832_3	0.3734191656112671	730	all-MiniLM-L6-v2
15	0	s_1768_250_0	0.3732988238334656	731	all-MiniLM-L6-v2
15	0	s_70_262_3	0.3732154965400696	732	all-MiniLM-L6-v2
15	0	s_1729_905_32	0.3731108009815216	733	all-MiniLM-L6-v2
15	0	s_1247_831_0	0.3730015456676483	734	all-MiniLM-L6-v2
15	0	s_2776_1048_0	0.3729020357131958	735	all-MiniLM-L6-v2
15	0	s_2593_426_1	0.37286078929901123	736	all-MiniLM-L6-v2
15	0	s_2286_1071_0	0.37278226017951965	737	all-MiniLM-L6-v2
15	0	s_993_613_6	0.3727397918701172	738	all-MiniLM-L6-v2
15	0	s_1839_1400_0	0.3726171851158142	739	all-MiniLM-L6-v2
15	0	s_516_299_0	0.37248632311820984	740	all-MiniLM-L6-v2
15	0	s_313_1007_32	0.372394323348999	741	all-MiniLM-L6-v2
15	0	s_1835_60_22	0.3723858594894409	742	all-MiniLM-L6-v2
15	0	s_1324_577_190	0.37228602170944214	743	all-MiniLM-L6-v2
15	0	s_621_356_2	0.3722821772098541	744	all-MiniLM-L6-v2
15	0	s_2500_401_1	0.37213414907455444	745	all-MiniLM-L6-v2
15	0	s_1472_1_2	0.37206435203552246	746	all-MiniLM-L6-v2
15	0	s_982_924_0	0.3720589280128479	747	all-MiniLM-L6-v2
15	0	s_2065_1083_13	0.37192943692207336	748	all-MiniLM-L6-v2
15	0	s_116_361_0	0.3717288374900818	749	all-MiniLM-L6-v2
15	0	s_3_347_1	0.3716609477996826	750	all-MiniLM-L6-v2
15	0	s_2764_165_0	0.37154555320739746	751	all-MiniLM-L6-v2
15	0	s_681_472_2	0.37152808904647827	752	all-MiniLM-L6-v2
15	0	s_313_1084_0	0.3714689612388611	753	all-MiniLM-L6-v2
15	0	s_2035_868_1	0.3714337944984436	754	all-MiniLM-L6-v2
15	0	s_3028_244_18	0.37136369943618774	755	all-MiniLM-L6-v2
15	0	s_2130_56_1	0.3713619112968445	756	all-MiniLM-L6-v2
15	0	s_774_267_2	0.37132713198661804	757	all-MiniLM-L6-v2
15	0	s_1159_476_0	0.37125423550605774	758	all-MiniLM-L6-v2
15	0	s_508_84_3	0.37124568223953247	759	all-MiniLM-L6-v2
15	0	s_1749_805_2	0.37115687131881714	760	all-MiniLM-L6-v2
15	0	s_10_1103_0	0.3710966110229492	761	all-MiniLM-L6-v2
15	0	s_2993_393_5	0.37104830145835876	762	all-MiniLM-L6-v2
15	0	s_1053_287_495	0.3710412383079529	763	all-MiniLM-L6-v2
15	0	s_349_217_0	0.3708643317222595	764	all-MiniLM-L6-v2
15	0	s_1551_330_1	0.3708001971244812	765	all-MiniLM-L6-v2
15	0	s_1581_626_0	0.3707628548145294	766	all-MiniLM-L6-v2
15	0	s_2022_416_0	0.3707536458969116	767	all-MiniLM-L6-v2
15	0	s_993_994_0	0.37067723274230957	768	all-MiniLM-L6-v2
15	0	s_2618_574_3	0.3706766963005066	769	all-MiniLM-L6-v2
15	0	s_1609_125_0	0.3706400990486145	770	all-MiniLM-L6-v2
15	0	s_2324_610_1	0.3706360161304474	771	all-MiniLM-L6-v2
15	0	s_2154_43_1	0.37054216861724854	772	all-MiniLM-L6-v2
15	0	s_3044_123_3	0.3704893887042999	773	all-MiniLM-L6-v2
15	0	s_1280_643_1	0.37047022581100464	774	all-MiniLM-L6-v2
15	0	s_1764_52_2	0.3703573942184448	775	all-MiniLM-L6-v2
15	0	s_1738_255_2	0.370193749666214	776	all-MiniLM-L6-v2
15	0	s_1285_124_1	0.37015533447265625	777	all-MiniLM-L6-v2
15	0	s_1499_1086_27	0.3700104355812073	778	all-MiniLM-L6-v2
15	0	s_731_838_5	0.3699989914894104	779	all-MiniLM-L6-v2
15	0	s_2509_41_1	0.36989861726760864	780	all-MiniLM-L6-v2
15	0	s_2388_607_0	0.36985722184181213	781	all-MiniLM-L6-v2
15	0	s_2081_444_2	0.3696742057800293	782	all-MiniLM-L6-v2
15	0	s_2681_403_1	0.36963436007499695	783	all-MiniLM-L6-v2
15	0	s_73_737_0	0.3693721890449524	784	all-MiniLM-L6-v2
15	0	s_2681_630_2	0.3693690299987793	785	all-MiniLM-L6-v2
15	0	s_160_163_0	0.3693541884422302	786	all-MiniLM-L6-v2
15	0	s_1551_97_4	0.36928439140319824	787	all-MiniLM-L6-v2
15	0	s_2974_1910_9	0.3692786395549774	788	all-MiniLM-L6-v2
15	0	s_790_216_3	0.36922508478164673	789	all-MiniLM-L6-v2
15	0	s_2993_355_4	0.3692089915275574	790	all-MiniLM-L6-v2
15	0	s_2324_249_3	0.3691933751106262	791	all-MiniLM-L6-v2
15	0	s_2953_488_3	0.36909720301628113	792	all-MiniLM-L6-v2
15	0	s_1601_728_10	0.36890777945518494	793	all-MiniLM-L6-v2
15	0	s_3068_516_4	0.36887305974960327	794	all-MiniLM-L6-v2
15	0	s_1819_382_0	0.3688722252845764	795	all-MiniLM-L6-v2
15	0	s_1515_86_2	0.368789941072464	796	all-MiniLM-L6-v2
15	0	s_1805_491_5	0.3684908449649811	797	all-MiniLM-L6-v2
15	0	s_2415_2_9	0.36844053864479065	798	all-MiniLM-L6-v2
15	0	s_2022_337_1	0.36832156777381897	799	all-MiniLM-L6-v2
15	0	s_2130_319_0	0.36829811334609985	800	all-MiniLM-L6-v2
15	0	s_993_738_1	0.3682883381843567	801	all-MiniLM-L6-v2
15	0	s_109_795_0	0.3682129979133606	802	all-MiniLM-L6-v2
15	0	s_1846_1_12	0.36818426847457886	803	all-MiniLM-L6-v2
15	0	s_888_733_0	0.36812448501586914	804	all-MiniLM-L6-v2
15	0	s_156_188_3	0.36804866790771484	805	all-MiniLM-L6-v2
15	0	s_1749_45_1	0.36803942918777466	806	all-MiniLM-L6-v2
15	0	s_227_108_0	0.36784064769744873	807	all-MiniLM-L6-v2
15	0	s_356_158_3	0.36784037947654724	808	all-MiniLM-L6-v2
15	0	s_2832_893_5	0.36781421303749084	809	all-MiniLM-L6-v2
15	0	s_993_1080_6	0.3676837682723999	810	all-MiniLM-L6-v2
15	0	s_2117_1060_0	0.36758875846862793	811	all-MiniLM-L6-v2
15	0	s_2372_1623_2	0.3675871193408966	812	all-MiniLM-L6-v2
15	0	s_1160_138_3	0.3675020933151245	813	all-MiniLM-L6-v2
15	0	s_774_1127_0	0.367375910282135	814	all-MiniLM-L6-v2
15	0	s_1483_7_13	0.3672561049461365	815	all-MiniLM-L6-v2
15	0	s_1508_4_2	0.3672548532485962	816	all-MiniLM-L6-v2
15	0	s_2922_365_3	0.367162823677063	817	all-MiniLM-L6-v2
15	0	s_356_95_6	0.36712145805358887	818	all-MiniLM-L6-v2
15	0	s_2007_661_0	0.3670497536659241	819	all-MiniLM-L6-v2
15	0	s_200_959_1	0.3670000433921814	820	all-MiniLM-L6-v2
15	0	s_258_584_1	0.36684268712997437	821	all-MiniLM-L6-v2
15	0	s_936_109_25	0.36678048968315125	822	all-MiniLM-L6-v2
15	0	s_1738_327_1	0.3667433559894562	823	all-MiniLM-L6-v2
15	0	s_759_255_1	0.366721510887146	824	all-MiniLM-L6-v2
15	0	s_2625_38_15	0.36637958884239197	825	all-MiniLM-L6-v2
15	0	s_781_174_0	0.3663043677806854	826	all-MiniLM-L6-v2
15	0	s_2215_167_3	0.36627456545829773	827	all-MiniLM-L6-v2
15	0	s_888_213_3	0.3662192225456238	828	all-MiniLM-L6-v2
15	0	s_1639_869_4	0.3661777377128601	829	all-MiniLM-L6-v2
15	0	s_1160_105_10	0.3660165071487427	830	all-MiniLM-L6-v2
15	0	s_1072_348_8	0.36595264077186584	831	all-MiniLM-L6-v2
15	0	s_1609_485_2	0.36592113971710205	832	all-MiniLM-L6-v2
15	0	s_597_547_13	0.36588460206985474	833	all-MiniLM-L6-v2
15	0	s_439_65_14	0.3658391237258911	834	all-MiniLM-L6-v2
15	0	s_1147_1020_4	0.36574727296829224	835	all-MiniLM-L6-v2
15	0	s_1483_67_4	0.36568835377693176	836	all-MiniLM-L6-v2
15	0	s_1404_449_1	0.3656810224056244	837	all-MiniLM-L6-v2
15	0	s_1601_727_0	0.36566105484962463	838	all-MiniLM-L6-v2
15	0	s_2065_562_2	0.3656015396118164	839	all-MiniLM-L6-v2
15	0	s_3048_1226_0	0.36552107334136963	840	all-MiniLM-L6-v2
15	0	s_949_1169_1	0.3654865622520447	841	all-MiniLM-L6-v2
15	0	s_1514_492_9	0.36546066403388977	842	all-MiniLM-L6-v2
15	0	s_2402_731_3	0.36544618010520935	843	all-MiniLM-L6-v2
15	0	s_2815_1567_28	0.3654095530509949	844	all-MiniLM-L6-v2
15	0	s_183_706_1	0.36536604166030884	845	all-MiniLM-L6-v2
15	0	s_774_221_0	0.3653048574924469	846	all-MiniLM-L6-v2
15	0	s_2176_274_1	0.36528849601745605	847	all-MiniLM-L6-v2
15	0	s_2557_304_0	0.3652232885360718	848	all-MiniLM-L6-v2
15	0	s_1156_0_2	0.3652117848396301	849	all-MiniLM-L6-v2
15	0	s_1492_63_3	0.365082323551178	850	all-MiniLM-L6-v2
15	0	s_695_10_0	0.36506736278533936	851	all-MiniLM-L6-v2
15	0	s_3015_739_0	0.3650663197040558	852	all-MiniLM-L6-v2
15	0	s_1396_973_0	0.3650159239768982	853	all-MiniLM-L6-v2
15	0	s_1051_55_0	0.3650042414665222	854	all-MiniLM-L6-v2
15	0	s_2415_843_1	0.3648739457130432	855	all-MiniLM-L6-v2
15	0	s_473_827_0	0.3646310567855835	856	all-MiniLM-L6-v2
15	0	s_2593_450_0	0.36461418867111206	857	all-MiniLM-L6-v2
15	0	s_3015_1487_0	0.36458879709243774	858	all-MiniLM-L6-v2
15	0	s_2257_317_12	0.3644130825996399	859	all-MiniLM-L6-v2
15	0	s_1922_71_2	0.36436527967453003	860	all-MiniLM-L6-v2
15	0	s_1499_826_2	0.36427831649780273	861	all-MiniLM-L6-v2
15	0	s_781_127_11	0.36427581310272217	862	all-MiniLM-L6-v2
15	0	s_1919_193_0	0.36424124240875244	863	all-MiniLM-L6-v2
15	0	s_1086_11_0	0.36418431997299194	864	all-MiniLM-L6-v2
15	0	s_1933_257_6	0.36414268612861633	865	all-MiniLM-L6-v2
15	0	s_1552_68_1	0.3640952408313751	866	all-MiniLM-L6-v2
15	0	s_298_1263_1	0.3640671670436859	867	all-MiniLM-L6-v2
15	0	s_1613_1047_0	0.36401426792144775	868	all-MiniLM-L6-v2
15	0	s_1551_28_4	0.3639026880264282	869	all-MiniLM-L6-v2
15	0	s_84_34_4	0.36389046907424927	870	all-MiniLM-L6-v2
15	0	s_739_4_0	0.3637125492095947	871	all-MiniLM-L6-v2
15	0	s_892_11_1	0.36363524198532104	872	all-MiniLM-L6-v2
15	0	s_1330_13_11	0.36361515522003174	873	all-MiniLM-L6-v2
15	0	s_1404_817_0	0.36359870433807373	874	all-MiniLM-L6-v2
15	0	s_426_145_0	0.36343348026275635	875	all-MiniLM-L6-v2
15	0	s_2447_358_6	0.36337071657180786	876	all-MiniLM-L6-v2
15	0	s_3033_735_0	0.3633706569671631	877	all-MiniLM-L6-v2
15	0	s_982_1217_39	0.36335158348083496	878	all-MiniLM-L6-v2
15	0	s_2559_488_1	0.36335158348083496	879	all-MiniLM-L6-v2
15	0	s_1609_67_1	0.3633320927619934	880	all-MiniLM-L6-v2
15	0	s_1353_1943_1	0.3633079528808594	881	all-MiniLM-L6-v2
15	0	s_429_20_1	0.3632775545120239	882	all-MiniLM-L6-v2
15	0	s_2035_241_4	0.36318373680114746	883	all-MiniLM-L6-v2
15	0	s_2100_452_5	0.36311444640159607	884	all-MiniLM-L6-v2
15	0	s_330_131_2	0.36301684379577637	885	all-MiniLM-L6-v2
15	0	s_2946_816_2	0.36299800872802734	886	all-MiniLM-L6-v2
15	0	s_1689_25_17	0.36294859647750854	887	all-MiniLM-L6-v2
15	0	s_1808_52_0	0.36284083127975464	888	all-MiniLM-L6-v2
15	0	s_18_1011_2	0.362735390663147	889	all-MiniLM-L6-v2
15	0	s_1581_1024_17	0.36272698640823364	890	all-MiniLM-L6-v2
15	0	s_2603_13_0	0.36271387338638306	891	all-MiniLM-L6-v2
15	0	s_2292_718_6	0.36268600821495056	892	all-MiniLM-L6-v2
15	0	s_1404_95_3	0.3626742959022522	893	all-MiniLM-L6-v2
15	0	s_222_75_0	0.36251354217529297	894	all-MiniLM-L6-v2
15	0	s_1495_649_6	0.3624802231788635	895	all-MiniLM-L6-v2
15	0	s_1030_1333_0	0.3623794913291931	896	all-MiniLM-L6-v2
15	0	s_2681_1706_1	0.36224716901779175	897	all-MiniLM-L6-v2
15	0	s_1768_56_0	0.36218568682670593	898	all-MiniLM-L6-v2
15	0	s_2625_638_0	0.36217939853668213	899	all-MiniLM-L6-v2
15	0	s_3028_409_3	0.3621087670326233	900	all-MiniLM-L6-v2
15	0	s_885_212_0	0.3620777130126953	901	all-MiniLM-L6-v2
15	0	s_299_854_0	0.3620547652244568	902	all-MiniLM-L6-v2
15	0	s_2393_658_0	0.36196601390838623	903	all-MiniLM-L6-v2
15	0	s_65_137_1	0.3616343140602112	904	all-MiniLM-L6-v2
15	0	s_49_62_0	0.3615906238555908	905	all-MiniLM-L6-v2
15	0	s_2199_849_0	0.36159032583236694	906	all-MiniLM-L6-v2
15	0	s_471_220_0	0.3615743815898895	907	all-MiniLM-L6-v2
15	0	s_758_848_1	0.3614010810852051	908	all-MiniLM-L6-v2
15	0	s_993_1034_6	0.3613715171813965	909	all-MiniLM-L6-v2
15	0	s_2584_13_7	0.3612546920776367	910	all-MiniLM-L6-v2
15	0	s_2720_58_2	0.36117345094680786	911	all-MiniLM-L6-v2
15	0	s_1749_859_21	0.361158162355423	912	all-MiniLM-L6-v2
15	0	s_774_267_1	0.36114001274108887	913	all-MiniLM-L6-v2
15	0	s_2815_1416_3	0.36102309823036194	914	all-MiniLM-L6-v2
15	0	s_2984_1387_1	0.36070969700813293	915	all-MiniLM-L6-v2
15	0	s_2065_852_1	0.36069321632385254	916	all-MiniLM-L6-v2
15	0	s_1601_320_5	0.3606024980545044	917	all-MiniLM-L6-v2
15	0	s_2858_151_0	0.3604370355606079	918	all-MiniLM-L6-v2
15	0	s_2909_99_21	0.3603036105632782	919	all-MiniLM-L6-v2
15	0	s_1019_1800_1	0.3602104187011719	920	all-MiniLM-L6-v2
15	0	s_727_920_0	0.36018335819244385	921	all-MiniLM-L6-v2
15	0	s_1586_143_0	0.360149085521698	922	all-MiniLM-L6-v2
15	0	s_830_81_0	0.3601212799549103	923	all-MiniLM-L6-v2
15	0	s_1296_445_0	0.36011290550231934	924	all-MiniLM-L6-v2
15	0	s_2008_450_2	0.36007100343704224	925	all-MiniLM-L6-v2
15	0	s_342_1157_3	0.3600427210330963	926	all-MiniLM-L6-v2
15	0	s_1701_714_34	0.3600361943244934	927	all-MiniLM-L6-v2
15	0	s_1451_160_1	0.3599828779697418	928	all-MiniLM-L6-v2
15	0	s_2415_2_3	0.35987383127212524	929	all-MiniLM-L6-v2
15	0	s_2023_1261_6	0.359834223985672	930	all-MiniLM-L6-v2
15	0	s_3002_178_0	0.3598159849643707	931	all-MiniLM-L6-v2
15	0	s_1738_417_5	0.35975182056427	932	all-MiniLM-L6-v2
15	0	s_935_30_3	0.35963281989097595	933	all-MiniLM-L6-v2
15	0	s_70_225_3	0.3596051037311554	934	all-MiniLM-L6-v2
15	0	s_1779_24_224	0.3595148026943207	935	all-MiniLM-L6-v2
15	0	s_2100_307_1	0.3594741225242615	936	all-MiniLM-L6-v2
15	0	s_573_103_9	0.35946595668792725	937	all-MiniLM-L6-v2
15	0	s_17_529_2	0.3593636155128479	938	all-MiniLM-L6-v2
15	0	s_2626_666_1	0.35935503244400024	939	all-MiniLM-L6-v2
15	0	s_916_1004_2	0.3593006730079651	940	all-MiniLM-L6-v2
15	0	s_775_281_0	0.3592718243598938	941	all-MiniLM-L6-v2
15	0	s_1404_316_5	0.3592537045478821	942	all-MiniLM-L6-v2
15	0	s_356_186_14	0.3591759204864502	943	all-MiniLM-L6-v2
15	0	s_370_314_0	0.3591400682926178	944	all-MiniLM-L6-v2
15	0	s_838_685_0	0.359103262424469	945	all-MiniLM-L6-v2
15	0	s_17_843_10	0.3590809106826782	946	all-MiniLM-L6-v2
15	0	s_3040_636_0	0.35907894372940063	947	all-MiniLM-L6-v2
15	0	s_1404_769_6	0.35907596349716187	948	all-MiniLM-L6-v2
15	0	s_3008_249_0	0.3590177893638611	949	all-MiniLM-L6-v2
15	0	s_993_900_12	0.35896724462509155	950	all-MiniLM-L6-v2
15	0	s_1586_1603_0	0.35895007848739624	951	all-MiniLM-L6-v2
15	0	s_302_208_0	0.3588956296443939	952	all-MiniLM-L6-v2
15	0	s_356_102_17	0.35885751247406006	953	all-MiniLM-L6-v2
15	0	s_2761_627_0	0.35885360836982727	954	all-MiniLM-L6-v2
15	0	s_472_542_3	0.35878390073776245	955	all-MiniLM-L6-v2
15	0	s_2157_677_0	0.3587653338909149	956	all-MiniLM-L6-v2
15	0	s_2428_280_3	0.358747273683548	957	all-MiniLM-L6-v2
15	0	s_2023_824_0	0.35870057344436646	958	all-MiniLM-L6-v2
15	0	s_113_759_0	0.3586615324020386	959	all-MiniLM-L6-v2
15	0	s_342_1305_6	0.35862261056900024	960	all-MiniLM-L6-v2
15	0	s_2460_663_3	0.3586105704307556	961	all-MiniLM-L6-v2
15	0	s_356_101_4	0.35851624608039856	962	all-MiniLM-L6-v2
15	0	s_2058_55_1	0.3584994077682495	963	all-MiniLM-L6-v2
15	0	s_1202_94_0	0.3584405779838562	964	all-MiniLM-L6-v2
15	0	s_993_4_5	0.3584285378456116	965	all-MiniLM-L6-v2
15	0	s_1723_23_7	0.3583623766899109	966	all-MiniLM-L6-v2
15	0	s_2100_181_10	0.35821759700775146	967	all-MiniLM-L6-v2
15	0	s_10_567_0	0.3581875264644623	968	all-MiniLM-L6-v2
15	0	s_2406_511_0	0.35816866159439087	969	all-MiniLM-L6-v2
15	0	s_993_18_0	0.3581121563911438	970	all-MiniLM-L6-v2
15	0	s_1517_1291_1	0.3580833077430725	971	all-MiniLM-L6-v2
15	0	s_780_151_10	0.35804885625839233	972	all-MiniLM-L6-v2
15	0	s_420_1114_6	0.3580350875854492	973	all-MiniLM-L6-v2
15	0	s_2281_667_1	0.35798799991607666	974	all-MiniLM-L6-v2
15	0	s_2387_247_0	0.3579491972923279	975	all-MiniLM-L6-v2
15	0	s_2215_5_2	0.357918381690979	976	all-MiniLM-L6-v2
15	0	s_452_779_0	0.3578944206237793	977	all-MiniLM-L6-v2
15	0	s_1256_447_9	0.3578717112541199	978	all-MiniLM-L6-v2
15	0	s_1483_33_5	0.3576844036579132	979	all-MiniLM-L6-v2
15	0	s_2618_104_1	0.35759466886520386	980	all-MiniLM-L6-v2
15	0	s_1933_175_58	0.3575480282306671	981	all-MiniLM-L6-v2
15	0	s_380_201_2	0.35751569271087646	982	all-MiniLM-L6-v2
15	0	s_313_439_7	0.3574618101119995	983	all-MiniLM-L6-v2
15	0	s_1975_145_0	0.3574473559856415	984	all-MiniLM-L6-v2
15	0	s_897_1223_7	0.3574330806732178	985	all-MiniLM-L6-v2
15	0	s_2008_401_1	0.35742196440696716	986	all-MiniLM-L6-v2
15	0	s_2402_479_5	0.3572961091995239	987	all-MiniLM-L6-v2
15	0	s_2840_473_0	0.357277512550354	988	all-MiniLM-L6-v2
15	0	s_975_68_1	0.35719043016433716	989	all-MiniLM-L6-v2
15	0	s_2415_141_9	0.35715073347091675	990	all-MiniLM-L6-v2
15	0	s_2415_168_0	0.3571506142616272	991	all-MiniLM-L6-v2
15	0	s_655_533_41	0.3571130335330963	992	all-MiniLM-L6-v2
15	0	s_1523_880_2	0.35708752274513245	993	all-MiniLM-L6-v2
15	0	s_1012_549_4	0.35700535774230957	994	all-MiniLM-L6-v2
15	0	s_2165_254_0	0.3570009469985962	995	all-MiniLM-L6-v2
15	0	s_2584_14_6	0.3569217622280121	996	all-MiniLM-L6-v2
15	0	s_1592_97_1	0.3569197654724121	997	all-MiniLM-L6-v2
15	0	s_442_1063_0	0.3568914234638214	998	all-MiniLM-L6-v2
15	0	s_2815_1305_5	0.3568761646747589	999	all-MiniLM-L6-v2
15	0	s_2908_145_17	0.3568720817565918	1000	all-MiniLM-L6-v2
16	0	s_103_236_0	0.6856875419616699	1	all-MiniLM-L6-v2
16	0	s_2606_237_1	0.6820750832557678	2	all-MiniLM-L6-v2
16	0	s_2338_145_2	0.6715918779373169	3	all-MiniLM-L6-v2
16	0	s_1313_32_0	0.6551421284675598	4	all-MiniLM-L6-v2
16	0	s_2220_1887_10	0.634614109992981	5	all-MiniLM-L6-v2
16	0	s_2732_342_0	0.6261327266693115	6	all-MiniLM-L6-v2
16	0	s_17_843_10	0.6157377362251282	7	all-MiniLM-L6-v2
16	0	s_708_810_0	0.6146522164344788	8	all-MiniLM-L6-v2
16	0	s_1749_610_5	0.6132241487503052	9	all-MiniLM-L6-v2
16	0	s_544_488_2	0.6100245714187622	10	all-MiniLM-L6-v2
16	0	s_2000_116_3	0.608684778213501	11	all-MiniLM-L6-v2
16	0	s_17_844_1	0.6016431450843811	12	all-MiniLM-L6-v2
